ORGANIZATION_CODE;COD_ITEM;DESCRICAO;DESCRICAO_US;Transaction Condition Class;Item Origin;NCM;Item Fiscal Type;Federal Tributary Situation;State Tributary Situation;Inventory Item Application;CEST;Alphanumeric Barcode;Service Code;GLOBAL_ATTRIBUTE12;Global Trade Item Number;EX Code;Income Nature Indicator;Import Content;Foreign Portion Value;GLOBAL_ATTRIBUTE18;Import Content Form Number;Service Nomenclature Code;Reinf Service Classfication;Reinf Service Code;INCOME_NATURE_CODE;UNIT_WEIGHT;SALES_ACC;ITEM_TYPE
223;P548889-016-915;TAMPA PLASTICA PARA FILTRO DE AR;COVER;RAW MATERIAL;1;84219999;01;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;1,23;709.223999.310110.99.99.999.99999.99999;Intercompany Item
223;P549271-016-140;ELEMENTO FILTRANTE DE AR;AIR FILTER, PRIMARY RADIALSEAL;RESALE_IMP;1;84219999;00;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;2,265;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P549523-016-140;ELEMENTO FILTRANTE DE AR;AIR FILTER, PRIMARY RADIALSEAL;RESALE_IMP;1;84219999;00;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;8,005;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P549530-016-140;ELEMENTO FILTRANTE DE AR;AIR FILTER, SAFETY RADIALSEAL;RESALE_IMP;1;84219999;00;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;2,83;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P549640-016-197;RE181915  ELEMENTO DE SEGURANCA;SAFETY ELEMENT-AIR;RESALE_IMP;1;84219999;00;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;0,87;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P549640-016-910;ELEMENTO SEGURANCA POWERCORE;SAFETY ELEMENT-AIR;RAW MATERIAL;1;84219999;01;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;0,595;709.223999.310110.99.99.999.99999.99999;Intercompany Item
223;P550090-016-140;FILTRO DE OLEO DIESEL;FUEL FILTER, IN-LINE;RESALE_IMP;1;84212300;00;99;90;INV;0103700;;;;0;;;0;0;;;;;;;0,26;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P550092-288-541;Cartucho hidraulico;LUBE FILTER, CARTRIDGE;RESALE_IMP;1;84212300;00;99;90;INV;0103700;;;;0;;;0;0;;0;;;;;0,785;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P550094-288-140;FILTRO DE OLEO DIESEL BLINDADO;FUEL FILTER, IN-LINE;RESALE_IMP;1;84212300;00;99;90;INV;0103700;;;;0;;;0;0;;;;;;;0,225;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P550104-316-541;FILTRO DE OLEO DIESEL;FUEL FILTER, SPIN-ON;RESALE_IMP;1;84212300;00;99;90;INV;0103700;;;;0;;;0;0;;0;;;;;0,95;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P550105-288-140;FILTRO DE OLEO DIESEL;FUEL FILTER, SPIN-ON;RESALE_IMP;1;84212300;00;99;90;INV;0103700;;;;0;;;0;0;;0;;;;;1,23;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P550106-316-541;FILTRO DE OLEO DIESEL;FUEL FILTER, WATER SEPARATOR SPIN-ON;RESALE_IMP;1;84212300;00;99;90;INV;0103700;;;;0;;;0;0;;0;;;;;1,26;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P550110-288-140;FILTRO DE OLEO DIESEL;FUEL FILTER, SPIN-ON SECONDARY;RESALE_IMP;1;84212300;00;99;90;INV;0103700;;;;0;;;0;0;;0;;;;;0,95;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P550115-288-140;FILTRO DE OLEO DIESEL;FUEL FILTER, SPIN-ON;RESALE_IMP;1;84212300;00;99;90;INV;0103700;;;;0;;;0;0;;0;;;;;1,125;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P550117-016-140;ELEMENTO FILTRANTE DE OLEO DIESEL;LUBE FILTER, CARTRIDGE;RESALE_IMP;1;84212300;00;99;90;INV;0103700;;;;0;;;0;0;;0;;;;;0,23;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P550004 000710;FILTRO DE OLEO DIESEL;FUEL FILTER, SPIN-ON;RESALE_IMP;1;84212300;00;99;90;INV;0103700;;;;0;;;0;0;;0;;;;;0,76;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P550006;FILTRO DE OLEO LUBRIF. BLINDADO;LUBE FILTER, SPIN-ON FULL FLOW;RESALE_IMP;1;84212300;00;99;90;INV;0103700;;;;0;;;0;0;;0;;;;;0,586;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P550008-400-710;FILTRO DE OLEO LUBRIF. MINERAL;LUBE SPIN-ON;RESALE_IMP;1;84212300;00;99;90;INV;0103700;;;;0;;;0;0;;0;;;;;0,6078137758;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P550012-288-140;FILTRO DE OLEO DIESEL;FUEL FILTER, IN-LINE;RESALE_IMP;1;84212300;00;99;90;INV;0103700;;;;0;;;0;0;;;;;;;0,26;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P550020-316-541;FILTRO DE OLEO LUBRIF. MINERAL;LUBE FILTER, SPIN-ON FULL FLOW;RESALE_IMP;1;84212300;00;99;90;INV;0103700;;;;0;;;0;0;;0;;;;;1,02;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P550021-016-140;ELEMENTO FILTRANTE DE AR;LUBE FILTER, CARTRIDGE;RESALE_IMP;1;84212300;00;99;90;INV;0103700;;;;0;;;0;0;;0;;;;;1,385;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P550024-288-541;FILTRO DE OLEO LUBRIFICANTE BLINDADO;LUBE FILTER, SPIN-ON FULL FLOW;RESALE_IMP;1;84212300;00;99;90;INV;0103700;;;;0;;;0;0;;0;;;;;0,95;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P550025-316-541;FILTRO DE OLEO LUBRIF. BLINDADO;LUBE FILTER, SPIN-ON FULL FLOW;RESALE_IMP;1;84212300;00;99;90;INV;0103700;;;;0;;;0;0;;0;;;;;0,925;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P550026-016-140;FILTRO DE OLEO DIESEL;FUEL FILTER, CARTRIDGE;RESALE_IMP;1;84212300;00;99;90;INV;0103700;;;;0;;;0;0;;0;;;;;0,4;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P550034-016-140;ELEMENTO P/FILTRO LUBRIFICANTE;LUBE FILTER, CARTRIDGE;RESALE_IMP;1;84212300;00;99;90;INV;0103700;;;;0;;;0;0;;0;;;;;2,1;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P550035-316-541;FILTRO DE OLEO LUBRIF. MINERAL;LUBE FILTER, SPIN-ON FULL FLOW;RESALE_IMP;1;84212300;00;99;90;INV;0103700;;;;0;;;0;0;;0;;;;;1,015;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P550041;ELEMENTO P/FILTRO LUBRIFICANTE;LUBE FILTER, CARTRIDGE;RESALE_IMP;1;84212300;00;99;90;INV;0103700;;;;0;;;0;0;;0;;;;;0,678;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P550042-016-140;FILTRO DE COMBUSTIVEL, CARTUCHO;FUEL FILTER, CARTRIDGE;RESALE_IMP;1;84212300;00;99;90;INV;0103700;;;;0;;;0;0;;0;;;;;0,865;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P550043-016-140;ELEMENTO FILTRANTE HIDRAULICO;FUEL FILTER, CARTRIDGE;RESALE_IMP;1;84212300;00;99;90;INV;0103700;;;;0;;;0;0;;0;;;;;2,105;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P550044-016-140;ELEMENTO FILTRANTE DE LIQUIDO;FUEL FILTER, CARTRIDGE;RESALE_IMP;1;84212300;00;99;90;INV;0103700;;;;0;;;0;0;;0;;;;;0,685;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P550047-288-140;FILTRO DE OLEO LUBRIF. MINERAL;LUBE FILTER, SPIN-ON FULL FLOW;RESALE_IMP;1;84212300;00;99;90;INV;0103700;;;;0;;;0;0;;0;;;;;0,565;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P550048-400-711;ELEMENTO FILTRANTE PARA COMBUSTIVEL;FUEL SPIN-ON;RESALE_IMP;1;84212300;00;99;90;INV;0103700;;;;0;;;0;0;;0;;;;;0,31033;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P550049-288-140;FILTRO DE OLEO DIESEL;FUEL FILTER, SPIN-ON PRIMARY;RESALE_IMP;1;84212300;00;99;90;INV;0103700;;;;0;;;0;0;;0;;;;;1,17;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P550050-288-140;ELEMENTO FILTRANTE PARA OLEO;LUBE FILTER, SPIN-ON BYPASS;RESALE_IMP;1;84212300;00;99;90;INV;0103700;;;;0;;;0;0;;0;;;;;1,02;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P550051-288-140;FILTRO DE OLEO LUBRIF. MINERAL;LUBE FILTER, SPIN-ON FULL FLOW;RESALE_IMP;1;84212300;00;99;90;INV;0103700;;;;0;;;0;0;;0;;;;;0,625;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P550055-016-140;FILTRO DE OLEO DIESEL;FUEL FILTER, CARTRIDGE;RESALE_IMP;1;84212300;00;99;90;INV;0103700;;;;0;;;0;0;;0;;;;;0,705;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P550056-016-140;FILTRO DE OLEO DIESEL;FUEL FILTER, CARTRIDGE;RESALE_IMP;1;84212300;00;99;90;INV;0103700;;;;0;;;0;0;;0;;;;;0,35;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P550057-316-541;FILTRO DE OLEO DIESEL;FUEL FILTER, SPIN-ON;RESALE_IMP;1;84212300;00;99;90;INV;0103700;;;;0;;;0;0;;0;;;;;0,76;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P550061;ELEMENTO FILTRANTE DE OLEO DIESEL;FUEL FILTER, CARTRIDGE;RESALE_IMP;1;84212300;00;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;0,229;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P550061-016-140;ELEMENTO FILTRANTE DE OLEO DIESEL;FUEL FILTER, CARTRIDGE;RESALE_IMP;1;84212300;00;99;90;INV;0103700;;;;0;;;0;0;;0;;;;;0,45;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P550065-016-140;ELEM FILTRANTE DE OLEO LUBRIFICANTE;LUBE FILTER KIT;RESALE_IMP;1;84212300;00;99;90;INV;0103700;;;;0;;;0;0;;0;;;;;3,83;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P550066-016-140;ELEMENTO FILTRANTE DE OLEO LUBIRIFCANTE;LUBE FILTER, CARTRIDGE;RESALE_IMP;1;84212300;00;99;90;INV;0103700;;;;0;;;0;0;;0;;;;;1,65;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P550067-288-140;FILTRO DE OLEO LUBRIFICANTE;LUBE FILTER, SPIN-ON FULL FLOW;RESALE_IMP;1;84212300;00;99;90;INV;0103700;;;;0;;;0;0;;0;;;;;1,61;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P550078-288-140;FILTRO DE OLEO LUBRIF. MINERAL;LUBE FILTER, SPIN-ON FULL FLOW;RESALE_IMP;1;84212300;00;99;90;INV;0103700;;;;0;;;0;0;;0;;;;;0,965;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P550079-288-140;ELEMENTO FILTRANTE HIDRAULICO;HYDRAULIC FILTER, CARTRIDGE;RESALE_IMP;1;84212990;00;99;90;INV;0103800;;;;0;;;0;0;;0;;;;;1;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P550081;FILTRO DE OLEO DIESEL BLINDADO;FUEL FILTER, WATER SEPARATOR SPIN-ON;RESALE_IMP;1;84212300;00;99;90;INV;0103700;;;;0;;;0;0;;0;;;;;0,379;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P550082-016-140;ELEMENTO FILTRANTE HIDRAULICO;HYDRAULIC FILTER, CARTRIDGE;RESALE_IMP;1;84212990;00;99;90;INV;0103800;;;;0;;;0;0;;0;;;;;0,665;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P550083-016-140;ELEMENTO FILTRANTE HIDRAULICO;HYDRAULIC FILTER, CARTRIDGE;RESALE_IMP;1;84212990;00;99;90;INV;0103800;;;;0;;;0;0;;0;;;;;1,4;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P550084-016-541;ELEMENTO FILTRANTE HIDRAULICO;HYDRAULIC FILTER, CARTRIDGE;RESALE_IMP;1;84212990;00;99;90;INV;0103800;;;;0;;;0;0;;0;;;;;1,22;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P550086-316-541;FILTRO DE OLEO LUBRIF. MINERAL;LUBE FILTER, SPIN-ON FULL FLOW;RESALE_IMP;1;84212300;00;99;90;INV;0103700;;;;0;;;0;0;;0;;;;;1,92;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P550087-016-140;ELEMENTO P/FILTRO LUBRIFICANTE;LUBE FILTER, CARTRIDGE;RESALE_IMP;1;84212300;00;99;90;INV;0103700;;;;0;;;0;0;;0;;;;;0,8;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P535365-016-140;ELEMENTO FILTRANTE DE AR;AIR FILTER, PRIMARY ROUND;RESALE_IMP;1;84219999;00;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;2,55;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P535395-016-268;M123378 ELEMENTO SEGURANCA FILTRANTE AR;SAFETY ELEMENT ASSY;RESALE_IMP;1;84219999;00;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;0,25;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P535396-016-140;ELEMENTO FILTRANTE DE AR;AIR FILTER, SAFETY RADIALSEAL;RESALE_IMP;1;84219999;00;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;0,255;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P535573-016-140;CONECTOR;CHARGE AIR CONNECTOR, SILICONE;RESALE_IMP;1;39174090;00;99;90;INV;0100200;;;;0;;;0;0;;0;;;;;0,58;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P535749-016-700;ABRACADEIRA METALICA 90MM DIA;CLAMP;RAW MATERIAL;1;73269090;01;99;90;INV;1006200;;;;0;;;0;0;;0;;;;;0,07;709.223999.310110.99.99.999.99999.99999;Intercompany Item
223;P535770-016-140;ELEMENTO FILTRANTE DE AR;AIR FILTER, PRIMARY RADIALSEAL;RESALE_IMP;1;84219999;00;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;1,74;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P535879-016-205;8821039 ELEMENTO FILTRANTE DE AR;ELEMENT ASSY;RESALE_IMP;1;84219999;00;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;2,235;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P536202-016-140;TAMPA DE SERVICO, FILTRO DE AR;COVER ASSEMBLY;RESALE_IMP;1;84219999;00;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;1,245;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P536279-016-210;TAMPA PLASTICA G11;CUP ASSY;RAW MATERIAL;1;84219999;01;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;2,08;709.223999.310110.99.99.999.99999.99999;Intercompany Item
223;P536332-016-192;225267A1 - TAMPA DO FILTRO DE AR;COVER ASSY;RESALE_IMP;1;84219999;00;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;3;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P536338-016-915;SUPORTE PLASTICO PARA PRESILHA;LATCH CATCH;RAW MATERIAL;1;39269090;01;99;90;INV;1002000;;;;0;;;0;0;;0;;;;;1;709.223999.310110.99.99.999.99999.99999;Intercompany Item
223;P536427-016-541;ELEMENTO FILTRANTE DE AR, TIPO PAINEL;AIR FILTER, PANEL ENGINE;RESALE_IMP;1;84219999;00;99;90;INV;0103900;;;;7,42E+12;;;0;0;;0;;;;;1,1;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P536429-016-140;ELEMENTO FILTRANTE DE AR;PANEL FILTER;RESALE_IMP;1;84213990;00;99;90;INV;0103800;;;;0;;;0;0;;0;;;;;0,95;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P536457-016-140;ELEMENTO FILTRANTE DE AR;AIR FILTER, PRIMARY RADIALSEAL;RESALE_IMP;1;84219999;00;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;4,11;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P536509-387-150;247743A1 - TAMPA DO FILTRO DE AR;CUP;RESALE_IMP;1;84219999;00;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;1,476;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P536545-016-210;TAMPA DE SAIDA G11;COVER;RAW MATERIAL;1;84219999;01;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;3,32;709.223999.310110.99.99.999.99999.99999;Intercompany Item
223;P536577-016-140;FILTRO DE AR;AIR FILTER, PRIMARY RADIALSEAL;RESALE_IMP;1;84219999;00;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;4,99;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P536941-016-140;ELEMENTO FILTRANTE DE AR;AIR FILTER, SAFETY RADIALSEAL;RESALE_IMP;1;84219999;00;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;0,69;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P537405-016-140;ELEMENTO FILTRANTE DE AR;AIR FILTER, PRIMARY RADIALSEAL;RESALE_IMP;1;84219999;00;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;2,93;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P537448-016-140;FILTRO DE AR;AIR CLEANER, DISPOSABLE;RESALE_IMP;1;84213100;00;99;90;INV;0104100;;;;0;;;0;0;;0;;;;;18,145;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P537449-016-140;FILTRO DE AR;AIR CLEANER, DISPOSABLE;RESALE_IMP;1;84213100;00;99;90;INV;0104100;;;;0;;;0;0;;0;;;;;30;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P537452-016-140;FILTRO DE AR COMPLETO;AIR CLEANER, DISPOSABLE;RESALE_IMP;1;84213100;00;99;90;INV;0104100;;;;0;;;0;0;;0;;;;;6,9;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P537453-016-140;FILTRO DE AR;AIR CLEANER, DISPOSABLE;RESALE_IMP;1;84213100;00;99;90;INV;0104100;;;;0;;;0;0;;0;;;;;10,69;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P537468-016-140;COTOVELO DE BORRACHA 181893;ELBOW, 90 DEGREE REDUCER RUBBER;RESALE_IMP;1;40169990;00;99;90;INV;0100900;;;;0;;;0;0;;0;;;;;1,85;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P537481-016-268;RE68049 ELEMENTO FILTRANTE AR;SAFETY ELEMENT;RESALE_IMP;1;84219999;00;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;0,5;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P537498-016-700;TAMPA DE SERVICO PARA FILTRO DE AR;OUTLET COVER;RAW MATERIAL;1;84219999;01;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;1,35;709.223999.310110.99.99.999.99999.99999;Intercompany Item
223;P537551-016-700;TAMPA PLASTICA DE SAIDA FILTRO DE AR;COVER, OUTLET;RAW MATERIAL;1;84219999;01;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;3,36;709.223999.310110.99.99.999.99999.99999;Intercompany Item
223;P537710-016-193;87684088 - ELEMENTO FILTRANTE DE AR;ELEMENT RADIAL STD;RESALE_IMP;1;84219999;00;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;2,3;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P537716-016-140;ELEMENTO FILTRANTE DE AR;AIR FILTER, SAFETY RADIALSEAL;RESALE_IMP;1;84219999;00;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;0,705;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P537768-016-915;TUBO DE SAIDA PLASTICO;TUBE, OUTLET;RAW MATERIAL;1;39173900;01;99;90;INV;0;;;;0;;;0;0;;0;;;;;0,558;709.223999.310110.99.99.999.99999.99999;Intercompany Item
223;P537939-016-900;ALETA MONTADA;VANE;RAW MATERIAL;1;84219999;01;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;1,84;709.223999.310110.99.99.999.99999.99999;Intercompany Item
223;P538162-016-268;AT178517 ELEMENTO FILTRANTE AR;SAFETY ELEMENT;RESALE_IMP;1;84219999;00;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;1,6;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P538259-016-140;TAMPA DO FILTRO DE AR;COVER ASSEMBLY;RESALE_IMP;1;84219999;00;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;2,73;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P538351-016-197;RE65880 ELEMENTO FILTRANTE AR;ELEMENT ASSEMBLY;RESALE_IMP;1;84219999;00;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;2,2;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P538393-016-140;ELEMENTO FILTRANTE DE AR;AIR FILTER, SAFETY RADIALSEAL;RESALE_IMP;1;84219999;00;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;2,35;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P538452-016-140;TAMPA DE SERVICO PARA FILTRO DE AR;SERVICE COVER;RESALE_IMP;1;84219999;00;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;2,52;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P538453-016-140;ELEMENTO FILTRANTE DE AR;AIR FILTER, PRIMARY ROUND;RESALE_IMP;1;84219999;00;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;6,4;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P538454-016-140;ELEMENTO FILTRANTE DE AR;AIR FILTER, SAFETY;RESALE_IMP;1;84219999;00;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;1,55;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P538456-016-140;ELEMENTO FILTRANTE DE AR;AIR FILTER, SAFETY RADIALSEAL;RESALE_IMP;1;84219999;00;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;1,795;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P538542-016-140;ELEMENTO FILTRANTE DE AR;AIR FILTER, SAFETY RADIALSEAL;RESALE_IMP;1;84219999;00;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;1,475;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P538928-016-140;PRESILIA P/ MONTAGEM EPG12;COVER LATCH;RAW MATERIAL;1;83023000;01;99;90;INV;0102600;;;;0;;;0;0;;;;;;;0,015;709.223999.310110.99.99.999.99999.99999;Intercompany Item
223;P538928-016-700;AT180680 PRESILHA METALICA;LATCH ASSY;RESALE_IMP;1;83023000;00;99;90;INV;0102600;;;;0;;;0;0;;0;;;;;0,015;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P538928-016-915;PRESILHA METALICA;COVER LATCH;RAW MATERIAL;1;83023000;01;99;90;INV;0102600;;;;0;;;0;0;;0;;;;;0,018;709.223999.310110.99.99.999.99999.99999;Intercompany Item
223;P539254-016-915;TAMPA PLASTICA VPG15;COVER;RAW MATERIAL;1;84219999;01;99;90;INV;0;;;;0;;;0;0;;0;;;;;0,54;709.223999.310110.99.99.999.99999.99999;Intercompany Item
223;P539255-016-197;RE70742 FILTRO DE AR DA CABINE;HD PANEL FILTER;RESALE_IMP;1;84213990;00;99;90;INV;0109500;;;;0;;;0;0;;0;;;;;0,5;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P539269-016-268;AP33331 ELEMENTO FILTRANTE DE AR;SAFETY ELEMENT ASSEMBLY;RESALE_IMP;1;84213100;00;99;90;INV;0104100;;;;0;;;0;0;;0;;;;;0,5;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P539269-016-910;AP33331 ELEMENTO FILTRANTE DE AR;ELE RAD STD 3.32X12.38 SML JD;RAW MATERIAL;1;84219999;01;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;0,253;709.223999.310110.99.99.999.99999.99999;Intercompany Item
223;P539370-016-192;87682999 - ELEMENTO FILTRANTE DE AR;SAFETY ELEMENT;RESALE_IMP;1;84219999;00;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;0,43;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P539462-016-140;ELEMENTO FILTRANTE DE AR;AIR FILTER, PRIMARY ROUND;RESALE_IMP;1;84219999;00;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;11,3;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P539468-288-140;RESPIRO DE TANQUE HIDRAULICO;BREATHER, AIR SPIN-ON;RESALE_IMP;1;84213990;00;99;90;INV;0104100;;;;0;;;0;0;;0;;;;;1,13;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P539473-016-140;ELEMENTO FILTRANTE DE AR;AIR FILTER, PRIMARY ROUND;RESALE_IMP;1;84219999;00;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;5,585;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P539474-016-140;ELEMENTO FILTRANTE DE AR;AIR FILTER, SAFETY;RESALE_IMP;1;84219999;00;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;2,14;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P539704-016-700;ESPACADOR DE POLIESTIRENO;SPACER;RAW MATERIAL;1;84219999;01;99;90;INV;0;;;;0;;;0;0;;0;;;;;0,4;709.223999.310110.99.99.999.99999.99999;Intercompany Item
223;P539729-016-915;INSERTO METALICO;BUSHING;RAW MATERIAL;1;73269090;01;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;0,025;709.223999.310110.99.99.999.99999.99999;Intercompany Item
223;P539782-016-700;PRESILHA METALICA;CLIP;RAW MATERIAL;1;73262000;01;99;90;INV;0;;;;0;;;0;0;;0;;;;;0,0179;709.223999.310110.99.99.999.99999.99999;Intercompany Item
223;P539958-016-915;REBITE POP 3MM DIA X 14MM;RIVET;RAW MATERIAL;1;73182300;01;99;90;INV;0;;;;0;;;0;0;;0;;;;;0,007;709.223999.310110.99.99.999.99999.99999;Intercompany Item
223;P540388-016-140;FILTRO DE AR;AIR FILTER, PRIMARY RADIALSEAL;RESALE_IMP;1;84219999;00;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;8,16;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P541035-016-700;INSERTO SINTERIZADO MONTADO;INSERT ASSEMBLY, THRES;RAW MATERIAL;1;73181600;01;99;90;INV;0;;;;0;;;0;0;;0;;;;;0,02;709.223999.310110.99.99.999.99999.99999;Intercompany Item
